delivery_id,order_id,delivery_status,delivery_time,rider_id
31419,31419,Delivered,12:31:00,354
31420,31420,Delivered,16:37:00,351
31421,31421,Delivered,12:53:00,285
31422,31422,Delivered,08:52:00,263
31423,31423,Delivered,22:23:00,391
31424,31424,Delivered,18:19:00,287
31425,31425,Delivered,20:05:00,4
31426,31426,Delivered,19:55:00,464
31427,31427,Cancelled,,51
31428,31428,Delivered,11:21:00,311
31429,31429,Delivered,00:12:00,380
31430,31430,Delayed,21:14:00,173
31431,31431,Delivered,18:04:00,180
31432,31432,Delivered,09:29:00,248
31433,31433,Cancelled,,130
31434,31434,Delivered,05:48:00,131
31435,31435,Delivered,22:11:00,367
31436,31436,Cancelled,,491
31437,31437,Delivered,22:03:00,490
31438,31438,Delivered,14:21:00,202
31439,31439,Delivered,21:37:00,115
31440,31440,Cancelled,,482
31441,31441,Delivered,12:02:00,387
31442,31442,Delivered,02:26:00,293
31443,31443,Delivered,14:00:00,235
31444,31444,Delivered,14:38:00,394
31445,31445,Delivered,00:33:00,271
31446,31446,Delivered,17:54:00,402
31447,31447,Delivered,13:12:00,254
31448,31448,Delivered,14:51:00,36
31449,31449,Delivered,11:44:00,310
31450,31450,Delivered,17:05:00,242
31451,31451,Delivered,06:11:00,206
31452,31452,Delivered,13:16:00,17
31453,31453,Delivered,17:27:00,110
31454,31454,Delivered,19:34:00,359
31455,31455,Delivered,18:29:00,420
31456,31456,Delayed,21:31:00,50
31457,31457,Delivered,22:20:00,217
31458,31458,Delivered,15:13:00,315
31459,31459,Delivered,07:59:00,349
31460,31460,Delivered,06:41:00,480
31461,31461,Delivered,22:07:00,200
31462,31462,Delivered,15:54:00,24
31463,31463,Delivered,23:01:00,194
31464,31464,Delivered,09:36:00,49
31465,31465,Delayed,14:36:00,321
31466,31466,Delivered,15:25:00,335
31467,31467,Delivered,03:00:00,14
31468,31468,Delivered,20:35:00,70
31469,31469,Delivered,23:31:00,469
31470,31470,Delivered,00:26:00,331
31471,31471,Delivered,14:52:00,110
31472,31472,Delivered,16:53:00,485
31473,31473,Delivered,06:22:00,18
31474,31474,Cancelled,,220
31475,31475,Delivered,23:26:00,396
31476,31476,Delivered,07:26:00,251
31477,31477,Delivered,22:10:00,412
31478,31478,Delivered,13:12:00,470
31479,31479,Delivered,21:35:00,222
31480,31480,Delivered,15:27:00,116
31481,31481,Delivered,08:31:00,18
31482,31482,Delivered,03:20:00,309
31483,31483,Delivered,10:46:00,82
31484,31484,Delayed,01:15:00,73
31485,31485,Delivered,02:16:00,363
31486,31486,Delivered,15:50:00,251
31487,31487,Delivered,23:48:00,292
31488,31488,Delivered,13:53:00,360
31489,31489,Cancelled,,11
31490,31490,Delivered,23:46:00,489
31491,31491,Delivered,00:04:00,201
31492,31492,Delivered,21:26:00,79
31493,31493,Delivered,21:33:00,8
31494,31494,Delivered,09:53:00,74
31495,31495,Delivered,18:27:00,199
31496,31496,Delayed,01:24:00,96
31497,31497,Delivered,15:36:00,482
31498,31498,Delivered,04:37:00,427
31499,31499,Delivered,21:12:00,424
31500,31500,Delivered,05:50:00,419
31501,31501,Delivered,13:21:00,200
31502,31502,Cancelled,,249
31503,31503,Delivered,15:20:00,237
31504,31504,Delayed,04:24:00,71
31505,31505,Delivered,23:05:00,48
31506,31506,Delivered,04:59:00,291
31507,31507,Delivered,19:38:00,249
31508,31508,Delivered,07:08:00,354
31509,31509,Delivered,18:24:00,65
31510,31510,Cancelled,,414
31511,31511,Delivered,17:25:00,392
31512,31512,Delivered,18:04:00,71
31513,31513,Delivered,22:24:00,44
31514,31514,Delivered,09:21:00,389
31515,31515,Delivered,08:23:00,72
31516,31516,Delivered,11:18:00,21
31517,31517,Delivered,00:52:00,302
31518,31518,Delayed,22:01:00,68
31519,31519,Delivered,22:49:00,383
31520,31520,Delivered,10:06:00,401
31521,31521,Delivered,14:23:00,366
31522,31522,Delivered,05:38:00,22
31523,31523,Delivered,07:19:00,279
31524,31524,Delivered,22:51:00,229
31525,31525,Delivered,03:09:00,276
31526,31526,Delivered,10:17:00,326
31527,31527,Delivered,06:00:00,62
31528,31528,Delivered,06:14:00,485
31529,31529,Delivered,19:06:00,162
31530,31530,Delivered,04:40:00,275
31531,31531,Delivered,10:20:00,62
31532,31532,Delivered,07:11:00,248
31533,31533,Delivered,20:56:00,349
31534,31534,Delivered,14:31:00,326
31535,31535,Delivered,01:21:00,465
31536,31536,Delivered,12:57:00,307
31537,31537,Delivered,18:47:00,93
31538,31538,Delivered,12:33:00,112
31539,31539,Delayed,19:16:00,185
31540,31540,Delivered,08:07:00,32
31541,31541,Delivered,04:30:00,178
31542,31542,Delivered,22:29:00,320
31543,31543,Delivered,17:33:00,18
31544,31544,Delivered,02:00:00,321
31545,31545,Delivered,20:23:00,186
31546,31546,Delayed,22:13:00,383
31547,31547,Delivered,00:17:00,392
31548,31548,Delivered,12:53:00,347
31549,31549,Delivered,20:37:00,61
31550,31550,Delivered,08:35:00,490
31551,31551,Delivered,21:10:00,266
31552,31552,Delivered,01:00:00,104
31553,31553,Delivered,10:23:00,370
31554,31554,Delivered,21:14:00,135
31555,31555,Cancelled,,79
31556,31556,Delivered,02:27:00,57
31557,31557,Delivered,02:23:00,282
31558,31558,Delivered,16:02:00,455
31559,31559,Delivered,11:38:00,273
31560,31560,Delivered,21:19:00,261
31561,31561,Delivered,13:24:00,154
31562,31562,Delivered,12:03:00,179
31563,31563,Delivered,10:24:00,41
31564,31564,Delivered,01:03:00,18
31565,31565,Delivered,03:37:00,478
31566,31566,Delivered,03:01:00,60
31567,31567,Delivered,07:43:00,433
31568,31568,Delivered,21:11:00,430
31569,31569,Delivered,19:41:00,247
31570,31570,Delivered,16:36:00,75
31571,31571,Delivered,09:08:00,369
31572,31572,Delivered,10:10:00,439
31573,31573,Delivered,12:58:00,448
31574,31574,Delayed,06:24:00,387
31575,31575,Cancelled,,280
31576,31576,Delivered,01:10:00,277
31577,31577,Delayed,21:34:00,117
31578,31578,Delivered,15:47:00,413
31579,31579,Delivered,19:27:00,47
31580,31580,Delivered,16:16:00,193
31581,31581,Delivered,23:44:00,148
31582,31582,Delivered,05:52:00,265
31583,31583,Delivered,16:14:00,321
31584,31584,Delivered,06:22:00,410
31585,31585,Delivered,18:26:00,370
31586,31586,Delivered,19:54:00,230
31587,31587,Delivered,20:20:00,264
31588,31588,Delivered,09:23:00,30
31589,31589,Cancelled,,299
31590,31590,Delivered,08:25:00,251
31591,31591,Delayed,17:52:00,324
31592,31592,Delivered,07:53:00,274
31593,31593,Delivered,10:00:00,109
31594,31594,Delivered,08:41:00,83
31595,31595,Delivered,02:42:00,154
31596,31596,Delivered,11:49:00,9
31597,31597,Delivered,17:28:00,6
31598,31598,Delivered,21:24:00,135
31599,31599,Delivered,14:27:00,209
31600,31600,Delivered,03:42:00,483
31601,31601,Delivered,03:24:00,84
31602,31602,Cancelled,,147
31603,31603,Delivered,00:51:00,234
31604,31604,Delivered,06:28:00,117
31605,31605,Delivered,06:55:00,164
31606,31606,Delivered,00:36:00,406
31607,31607,Delivered,03:57:00,185
31608,31608,Delayed,23:25:00,414
31609,31609,Delivered,03:46:00,97
31610,31610,Cancelled,,188
31611,31611,Delivered,00:06:00,129
31612,31612,Delivered,06:04:00,437
31613,31613,Delayed,22:43:00,305
31614,31614,Delivered,04:45:00,413
31615,31615,Delivered,02:14:00,271
31616,31616,Delivered,08:09:00,143
31617,31617,Delivered,11:04:00,91
31618,31618,Delivered,12:11:00,3
31619,31619,Delivered,06:17:00,434
31620,31620,Delivered,12:20:00,423
31621,31621,Delivered,14:21:00,425
31622,31622,Delivered,00:16:00,407
31623,31623,Delivered,19:14:00,461
31624,31624,Delivered,02:18:00,477
31625,31625,Delivered,14:49:00,496
31626,31626,Delivered,11:25:00,487
31627,31627,Delivered,10:04:00,29
31628,31628,Delayed,22:27:00,392
31629,31629,Delivered,18:13:00,260
31630,31630,Delivered,02:36:00,264
31631,31631,Delivered,02:35:00,377
31632,31632,Delivered,01:54:00,194
31633,31633,Delivered,21:48:00,263
31634,31634,Delivered,03:16:00,99
31635,31635,Delivered,19:05:00,387
31636,31636,Delivered,12:50:00,437
31637,31637,Delivered,14:02:00,447
31638,31638,Delivered,12:20:00,271
31639,31639,Cancelled,,367
31640,31640,Delivered,19:17:00,328
31641,31641,Delivered,08:05:00,309
31642,31642,Delivered,06:51:00,82
31643,31643,Delivered,17:30:00,66
31644,31644,Delivered,06:12:00,213
31645,31645,Delivered,12:49:00,309
31646,31646,Delivered,09:37:00,366
31647,31647,Cancelled,,91
31648,31648,Delivered,06:47:00,182
31649,31649,Cancelled,,317
31650,31650,Delivered,16:26:00,64
31651,31651,Delivered,19:41:00,164
31652,31652,Delivered,16:03:00,199
31653,31653,Delivered,12:20:00,262
31654,31654,Delivered,12:25:00,410
31655,31655,Delivered,22:27:00,432
31656,31656,Delivered,15:02:00,53
31657,31657,Delivered,13:44:00,362
31658,31658,Delivered,20:08:00,89
31659,31659,Delivered,20:37:00,72
31660,31660,Delivered,14:22:00,293
31661,31661,Delivered,13:02:00,30
31662,31662,Delivered,05:54:00,183
31663,31663,Delivered,09:14:00,15
31664,31664,Delivered,22:47:00,356
31665,31665,Delivered,00:33:00,296
31666,31666,Delivered,10:11:00,250
31667,31667,Cancelled,,202
31668,31668,Delivered,23:29:00,142
31669,31669,Delivered,19:52:00,408
31670,31670,Delivered,17:03:00,139
31671,31671,Delivered,01:29:00,474
31672,31672,Delivered,04:04:00,122
31673,31673,Cancelled,,169
31674,31674,Delivered,01:31:00,453
31675,31675,Delivered,15:28:00,221
31676,31676,Delivered,00:53:00,103
31677,31677,Delivered,12:20:00,447
31678,31678,Delivered,03:42:00,26
31679,31679,Delivered,04:10:00,400
31680,31680,Delivered,15:08:00,237
31681,31681,Delivered,12:26:00,132
31682,31682,Delivered,15:48:00,159
31683,31683,Delivered,08:25:00,262
31684,31684,Delivered,04:48:00,104
31685,31685,Cancelled,,277
31686,31686,Delayed,06:21:00,354
31687,31687,Delivered,15:31:00,245
31688,31688,Delivered,11:07:00,217
31689,31689,Cancelled,,39
31690,31690,Delivered,09:01:00,88
31691,31691,Delivered,23:15:00,399
31692,31692,Delivered,19:24:00,137
31693,31693,Delayed,14:52:00,239
31694,31694,Delivered,15:16:00,258
31695,31695,Delivered,12:56:00,221
31696,31696,Delivered,06:08:00,36
31697,31697,Delayed,12:08:00,362
31698,31698,Delayed,09:06:00,489
31699,31699,Delivered,12:20:00,373
31700,31700,Delivered,19:10:00,419
31701,31701,Delivered,05:21:00,179
31702,31702,Delivered,11:35:00,435
31703,31703,Delivered,20:27:00,340
31704,31704,Delivered,18:57:00,29
31705,31705,Delivered,22:17:00,123
31706,31706,Delivered,20:07:00,258
31707,31707,Delivered,14:02:00,63
31708,31708,Delivered,19:26:00,134
31709,31709,Delivered,14:41:00,325
31710,31710,Delivered,01:29:00,139
31711,31711,Cancelled,,160
31712,31712,Delivered,17:40:00,283
31713,31713,Delivered,11:19:00,170
31714,31714,Delivered,03:03:00,126
31715,31715,Delayed,10:04:00,242
31716,31716,Delivered,03:30:00,353
31717,31717,Delivered,09:41:00,380
31718,31718,Delayed,02:26:00,241
31719,31719,Delivered,19:07:00,139
31720,31720,Delivered,13:58:00,126
31721,31721,Delivered,15:24:00,35
31722,31722,Delayed,01:24:00,249
31723,31723,Delivered,09:23:00,324
31724,31724,Delivered,11:18:00,218
31725,31725,Delivered,05:21:00,126
31726,31726,Delivered,08:13:00,405
31727,31727,Delayed,13:32:00,463
31728,31728,Delivered,04:16:00,276
31729,31729,Delivered,17:14:00,335
31730,31730,Delivered,02:16:00,291
31731,31731,Delivered,23:12:00,249
31732,31732,Delayed,22:31:00,439
31733,31733,Delivered,06:38:00,114
31734,31734,Cancelled,,47
31735,31735,Delivered,13:22:00,273
31736,31736,Delivered,07:52:00,445
31737,31737,Delivered,16:55:00,201
31738,31738,Delivered,15:01:00,322
31739,31739,Delivered,04:05:00,20
31740,31740,Delivered,20:40:00,12
31741,31741,Delivered,03:14:00,291
31742,31742,Delayed,05:20:00,123
31743,31743,Delivered,03:49:00,52
31744,31744,Delivered,05:49:00,272
31745,31745,Delivered,00:14:00,130
31746,31746,Delivered,22:15:00,269
31747,31747,Delivered,05:43:00,375
31748,31748,Delivered,07:12:00,280
31749,31749,Delivered,03:00:00,390
31750,31750,Delivered,14:31:00,115
31751,31751,Delivered,16:26:00,164
31752,31752,Delivered,18:49:00,67
31753,31753,Delivered,00:40:00,7
31754,31754,Delivered,03:02:00,282
31755,31755,Delivered,11:17:00,39
31756,31756,Delivered,22:48:00,213
31757,31757,Delivered,14:15:00,105
31758,31758,Delayed,08:54:00,391
31759,31759,Delivered,23:49:00,456
31760,31760,Delivered,06:49:00,100
31761,31761,Cancelled,,342
31762,31762,Delayed,13:12:00,475
31763,31763,Delivered,10:30:00,222
31764,31764,Delivered,01:05:00,120
31765,31765,Delivered,08:03:00,378
31766,31766,Delivered,11:25:00,472
31767,31767,Delivered,20:41:00,462
31768,31768,Delivered,19:18:00,155
31769,31769,Delivered,21:06:00,460
31770,31770,Delivered,12:52:00,426
31771,31771,Delivered,15:52:00,398
31772,31772,Delivered,20:17:00,443
31773,31773,Delivered,15:23:00,135
31774,31774,Delayed,01:12:00,353
31775,31775,Delayed,11:07:00,72
31776,31776,Delayed,22:33:00,44
31777,31777,Delivered,09:42:00,331
31778,31778,Delivered,06:41:00,356
31779,31779,Cancelled,,468
31780,31780,Delivered,16:14:00,248
31781,31781,Delivered,17:25:00,448
31782,31782,Delivered,12:08:00,195
31783,31783,Delivered,01:53:00,221
31784,31784,Delivered,00:33:00,62
31785,31785,Delayed,13:52:00,402
31786,31786,Delivered,16:42:00,458
31787,31787,Delivered,19:39:00,467
31788,31788,Delivered,10:50:00,33
31789,31789,Delivered,02:34:00,462
31790,31790,Delivered,22:46:00,481
31791,31791,Delivered,01:05:00,186
31792,31792,Delivered,02:32:00,378
31793,31793,Delivered,13:50:00,235
31794,31794,Delivered,12:28:00,355
31795,31795,Delivered,04:37:00,182
31796,31796,Delivered,15:47:00,96
31797,31797,Delivered,15:56:00,177
31798,31798,Delayed,21:15:00,375
31799,31799,Delayed,23:53:00,396
31800,31800,Delayed,20:52:00,109
31801,31801,Delivered,20:14:00,384
31802,31802,Delayed,01:14:00,447
31803,31803,Delivered,02:40:00,230
31804,31804,Delivered,04:22:00,96
31805,31805,Delivered,07:27:00,395
31806,31806,Delayed,03:48:00,70
31807,31807,Delivered,21:26:00,146
31808,31808,Delivered,01:52:00,371
31809,31809,Delivered,16:33:00,191
31810,31810,Cancelled,,83
31811,31811,Delivered,11:19:00,215
31812,31812,Delivered,13:21:00,486
31813,31813,Delivered,06:05:00,58
31814,31814,Delivered,15:20:00,407
31815,31815,Delivered,17:34:00,354
31816,31816,Delayed,01:57:00,24
31817,31817,Delivered,13:23:00,321
31818,31818,Delivered,20:44:00,386
31819,31819,Delivered,21:04:00,93
31820,31820,Delivered,16:32:00,166
31821,31821,Delivered,18:37:00,80
31822,31822,Delivered,16:39:00,203
31823,31823,Delivered,17:42:00,210
31824,31824,Delivered,16:07:00,40
31825,31825,Delivered,17:49:00,117
31826,31826,Delivered,10:34:00,452
31827,31827,Delivered,17:21:00,146
31828,31828,Delivered,04:19:00,307
31829,31829,Delivered,12:36:00,228
31830,31830,Delivered,02:35:00,438
31831,31831,Delivered,12:04:00,155
31832,31832,Delivered,13:57:00,177
31833,31833,Cancelled,,266
31834,31834,Delivered,13:16:00,80
31835,31835,Cancelled,,84
31836,31836,Delayed,06:27:00,27
31837,31837,Delivered,11:37:00,117
31838,31838,Delivered,13:24:00,424
31839,31839,Delivered,23:53:00,101
31840,31840,Delivered,16:10:00,414
31841,31841,Delivered,22:39:00,335
31842,31842,Cancelled,,196
31843,31843,Delivered,10:31:00,127
31844,31844,Delivered,14:43:00,384
31845,31845,Delivered,01:11:00,133
31846,31846,Delivered,21:24:00,432
31847,31847,Delayed,15:53:00,42
31848,31848,Delivered,13:26:00,404
31849,31849,Delivered,03:13:00,86
31850,31850,Delivered,19:58:00,63
31851,31851,Delivered,14:51:00,142
31852,31852,Delivered,19:42:00,210
31853,31853,Delayed,16:40:00,475
31854,31854,Delivered,11:00:00,88
31855,31855,Delivered,10:56:00,391
31856,31856,Delivered,18:44:00,313
31857,31857,Delivered,06:52:00,412
31858,31858,Delivered,17:50:00,321
31859,31859,Cancelled,,300
31860,31860,Delivered,21:57:00,404
31861,31861,Delivered,06:19:00,427
31862,31862,Delivered,21:21:00,108
31863,31863,Delivered,23:29:00,59
31864,31864,Delivered,18:38:00,42
31865,31865,Delivered,04:54:00,243
31866,31866,Delivered,02:26:00,121
31867,31867,Delivered,04:23:00,105
31868,31868,Delivered,14:14:00,436
31869,31869,Delivered,20:38:00,21
31870,31870,Delivered,15:53:00,228
31871,31871,Delivered,16:36:00,129
31872,31872,Cancelled,,397
31873,31873,Delayed,00:18:00,177
31874,31874,Delayed,07:02:00,193
31875,31875,Cancelled,,495
31876,31876,Delivered,20:54:00,331
31877,31877,Delivered,05:35:00,371
31878,31878,Delayed,20:31:00,170
31879,31879,Delivered,10:40:00,108
31880,31880,Delivered,21:00:00,42
31881,31881,Delivered,07:03:00,202
31882,31882,Cancelled,,149
31883,31883,Delayed,14:44:00,116
31884,31884,Cancelled,,326
31885,31885,Delivered,06:27:00,47
31886,31886,Delivered,16:47:00,306
31887,31887,Delivered,06:47:00,204
31888,31888,Delivered,03:49:00,30
31889,31889,Delivered,05:07:00,260
31890,31890,Delivered,03:07:00,488
31891,31891,Delivered,21:59:00,348
31892,31892,Delivered,07:10:00,169
31893,31893,Delayed,12:41:00,137
31894,31894,Delivered,01:36:00,41
31895,31895,Delivered,03:57:00,186
31896,31896,Delivered,08:18:00,433
31897,31897,Delivered,13:36:00,293
31898,31898,Delivered,11:20:00,290
31899,31899,Delivered,20:20:00,195
31900,31900,Delivered,02:05:00,422
31901,31901,Delivered,11:12:00,369
31902,31902,Delivered,05:02:00,304
31903,31903,Delivered,11:21:00,114
31904,31904,Delivered,06:19:00,26
31905,31905,Delivered,08:22:00,327
31906,31906,Delivered,20:37:00,316
31907,31907,Delivered,03:23:00,276
31908,31908,Delayed,23:59:00,258
31909,31909,Delivered,04:21:00,45
31910,31910,Delayed,23:24:00,495
31911,31911,Delayed,23:18:00,491
31912,31912,Delivered,07:52:00,473
31913,31913,Cancelled,,8
31914,31914,Delivered,14:09:00,347
31915,31915,Cancelled,,430
31916,31916,Delivered,11:03:00,467
31917,31917,Cancelled,,185
31918,31918,Delivered,23:23:00,384
31919,31919,Delivered,06:05:00,281
31920,31920,Delivered,09:12:00,233
31921,31921,Delayed,19:21:00,36
31922,31922,Delayed,02:04:00,258
31923,31923,Delivered,08:31:00,294
31924,31924,Delivered,17:47:00,118
31925,31925,Delivered,22:50:00,256
31926,31926,Delivered,12:49:00,483
31927,31927,Delivered,11:41:00,387
31928,31928,Delivered,19:42:00,406
31929,31929,Delivered,02:50:00,335
31930,31930,Delivered,03:40:00,447
31931,31931,Delivered,05:43:00,231
31932,31932,Delivered,11:24:00,362
31933,31933,Delivered,12:51:00,234
31934,31934,Delayed,07:21:00,462
31935,31935,Delivered,17:03:00,207
31936,31936,Delivered,13:59:00,10
31937,31937,Delivered,08:53:00,369
31938,31938,Delivered,09:03:00,37
31939,31939,Delayed,05:22:00,141
31940,31940,Delivered,02:42:00,192
31941,31941,Delivered,19:14:00,122
31942,31942,Delivered,17:17:00,397
31943,31943,Delivered,23:15:00,55
31944,31944,Delivered,00:21:00,273
31945,31945,Delivered,04:01:00,300
31946,31946,Delivered,11:57:00,303
31947,31947,Delivered,03:12:00,1
31948,31948,Delivered,22:19:00,210
31949,31949,Delayed,03:02:00,460
31950,31950,Delivered,20:34:00,342
31951,31951,Delivered,05:16:00,111
31952,31952,Delivered,08:34:00,310
31953,31953,Delivered,16:16:00,202
31954,31954,Delivered,02:38:00,282
31955,31955,Delivered,19:34:00,115
31956,31956,Delivered,03:54:00,272
31957,31957,Delayed,17:16:00,104
31958,31958,Delayed,01:20:00,355
31959,31959,Delivered,00:11:00,374
31960,31960,Delivered,00:53:00,143
31961,31961,Delivered,17:13:00,476
31962,31962,Delivered,06:48:00,154
31963,31963,Delivered,10:00:00,313
31964,31964,Delivered,01:35:00,454
31965,31965,Delivered,15:46:00,397
31966,31966,Delivered,01:44:00,385
31967,31967,Delivered,21:49:00,243
31968,31968,Delivered,23:34:00,152
31969,31969,Delivered,19:32:00,65
31970,31970,Delivered,00:44:00,40
31971,31971,Delivered,18:34:00,304
31972,31972,Delivered,22:35:00,487
31973,31973,Cancelled,,94
31974,31974,Delivered,11:06:00,373
31975,31975,Delivered,20:49:00,279
31976,31976,Delivered,19:37:00,87
31977,31977,Delivered,18:42:00,225
31978,31978,Delivered,09:53:00,142
31979,31979,Delivered,00:16:00,496
31980,31980,Delivered,02:13:00,220
31981,31981,Delivered,19:07:00,151
31982,31982,Delayed,14:23:00,412
31983,31983,Delivered,14:19:00,441
31984,31984,Delivered,15:28:00,18
31985,31985,Delivered,01:23:00,383
31986,31986,Delivered,07:17:00,111
31987,31987,Delayed,21:49:00,145
31988,31988,Delivered,19:02:00,499
31989,31989,Delayed,12:05:00,186
31990,31990,Delivered,20:57:00,49
31991,31991,Delayed,13:57:00,136
31992,31992,Delivered,11:07:00,3
31993,31993,Delivered,21:07:00,458
31994,31994,Delivered,00:10:00,325
31995,31995,Delivered,10:33:00,247
31996,31996,Delivered,11:54:00,88
31997,31997,Delivered,15:44:00,464
31998,31998,Delivered,00:41:00,103
31999,31999,Delivered,02:23:00,467
32000,32000,Delivered,15:20:00,338
32001,32001,Delivered,08:58:00,307
32002,32002,Delivered,19:29:00,118
32003,32003,Delivered,10:40:00,198
32004,32004,Delayed,12:32:00,431
32005,32005,Delivered,19:20:00,85
32006,32006,Delayed,22:50:00,335
32007,32007,Delivered,22:52:00,110
32008,32008,Delivered,10:36:00,192
32009,32009,Delivered,14:30:00,130
32010,32010,Delivered,02:35:00,346
32011,32011,Delivered,22:29:00,278
32012,32012,Delayed,04:38:00,357
32013,32013,Cancelled,,139
32014,32014,Delivered,14:17:00,85
32015,32015,Delivered,06:29:00,212
32016,32016,Delivered,14:58:00,382
32017,32017,Delivered,01:09:00,280
32018,32018,Cancelled,,109
32019,32019,Delivered,10:33:00,163
32020,32020,Delivered,18:54:00,242
32021,32021,Delivered,23:57:00,381
32022,32022,Delivered,20:23:00,101
32023,32023,Delivered,16:13:00,482
32024,32024,Delivered,20:42:00,371
32025,32025,Delivered,16:54:00,292
32026,32026,Delivered,03:41:00,329
32027,32027,Delivered,01:14:00,339
32028,32028,Delivered,13:42:00,264
32029,32029,Delivered,21:10:00,38
32030,32030,Delivered,20:58:00,409
32031,32031,Delayed,21:50:00,171
32032,32032,Delivered,12:20:00,92
32033,32033,Delivered,11:06:00,387
32034,32034,Delivered,16:28:00,488
32035,32035,Delivered,01:44:00,465
32036,32036,Delivered,06:09:00,19
32037,32037,Delivered,04:54:00,6
32038,32038,Delivered,06:27:00,60
32039,32039,Delivered,14:38:00,308
32040,32040,Delivered,06:49:00,350
32041,32041,Delivered,11:00:00,465
32042,32042,Delivered,06:14:00,163
32043,32043,Delayed,02:39:00,324
32044,32044,Delivered,23:14:00,495
32045,32045,Delivered,00:02:00,75
32046,32046,Delivered,14:13:00,304
32047,32047,Delivered,13:06:00,225
32048,32048,Delivered,20:54:00,59
32049,32049,Delivered,16:12:00,358
32050,32050,Cancelled,,313
32051,32051,Delivered,12:34:00,408
32052,32052,Delivered,10:23:00,262
32053,32053,Delayed,07:37:00,277
32054,32054,Delivered,00:49:00,215
32055,32055,Delivered,05:57:00,171
32056,32056,Delivered,11:27:00,173
32057,32057,Delivered,12:28:00,117
32058,32058,Delivered,13:54:00,125
32059,32059,Delivered,03:10:00,433
32060,32060,Delayed,20:57:00,176
32061,32061,Delivered,23:59:00,457
32062,32062,Delivered,18:46:00,336
32063,32063,Delivered,19:52:00,311
32064,32064,Delivered,02:43:00,55
32065,32065,Delivered,06:36:00,374
32066,32066,Delivered,07:00:00,369
32067,32067,Delivered,07:36:00,363
32068,32068,Delivered,05:02:00,379
32069,32069,Delivered,06:31:00,94
32070,32070,Delivered,16:26:00,492
32071,32071,Delayed,00:14:00,166
32072,32072,Delivered,18:23:00,229
32073,32073,Delivered,00:04:00,2
32074,32074,Delivered,16:45:00,457
32075,32075,Delivered,14:10:00,46
32076,32076,Delivered,11:48:00,362
32077,32077,Delayed,10:27:00,441
32078,32078,Delivered,23:52:00,131
32079,32079,Delivered,14:27:00,72
32080,32080,Delivered,05:57:00,133
32081,32081,Delivered,21:40:00,315
32082,32082,Delivered,23:38:00,48
32083,32083,Delivered,03:21:00,51
32084,32084,Delayed,08:21:00,329
32085,32085,Delivered,14:11:00,22
32086,32086,Delivered,21:02:00,264
32087,32087,Delivered,10:15:00,62
32088,32088,Delivered,12:48:00,306
32089,32089,Delivered,07:34:00,374
32090,32090,Delivered,13:17:00,61
32091,32091,Delivered,16:21:00,25
32092,32092,Delivered,08:36:00,228
32093,32093,Delivered,15:29:00,224
32094,32094,Delivered,01:09:00,382
32095,32095,Delayed,14:02:00,430
32096,32096,Delivered,17:36:00,353
32097,32097,Cancelled,,16
32098,32098,Delivered,07:44:00,351
32099,32099,Delivered,21:38:00,138
32100,32100,Delivered,02:54:00,92
32101,32101,Delivered,21:47:00,397
32102,32102,Delivered,00:15:00,342
32103,32103,Delivered,13:24:00,50
32104,32104,Delivered,11:31:00,92
32105,32105,Delayed,19:33:00,117
32106,32106,Delivered,01:42:00,344
32107,32107,Delivered,05:09:00,320
32108,32108,Delivered,00:31:00,300
32109,32109,Delivered,05:14:00,28
32110,32110,Delivered,15:59:00,33
32111,32111,Delivered,08:38:00,195
32112,32112,Delivered,17:12:00,405
32113,32113,Delivered,17:30:00,175
32114,32114,Delivered,10:06:00,383
32115,32115,Delivered,00:19:00,420
32116,32116,Delivered,08:40:00,71
32117,32117,Delivered,03:04:00,28
32118,32118,Delivered,11:45:00,184
32119,32119,Delivered,17:14:00,357
32120,32120,Delivered,02:02:00,91
32121,32121,Delayed,01:34:00,281
32122,32122,Delivered,17:05:00,217
32123,32123,Delivered,16:49:00,341
32124,32124,Delivered,20:16:00,66
32125,32125,Delivered,03:46:00,112
32126,32126,Delivered,01:02:00,347
32127,32127,Delayed,09:16:00,69
32128,32128,Cancelled,,219
32129,32129,Delivered,21:59:00,255
32130,32130,Delivered,03:29:00,174
32131,32131,Delivered,20:57:00,138
32132,32132,Delivered,14:18:00,195
32133,32133,Delivered,16:54:00,21
32134,32134,Delivered,13:42:00,164
32135,32135,Delivered,18:21:00,243
32136,32136,Delivered,18:54:00,47
32137,32137,Delivered,03:03:00,146
32138,32138,Delivered,03:00:00,245
32139,32139,Delivered,01:57:00,325
32140,32140,Delivered,10:15:00,188
32141,32141,Delivered,12:53:00,254
32142,32142,Delivered,22:40:00,52
32143,32143,Delivered,03:45:00,367
32144,32144,Delivered,14:07:00,492
32145,32145,Delivered,07:10:00,202
32146,32146,Delivered,19:07:00,402
32147,32147,Delivered,06:45:00,481
32148,32148,Delivered,17:00:00,227
32149,32149,Delivered,20:05:00,116
32150,32150,Delivered,22:29:00,10
32151,32151,Delivered,21:01:00,394
32152,32152,Delivered,04:00:00,167
32153,32153,Delivered,08:23:00,498
32154,32154,Delivered,22:50:00,104
32155,32155,Delayed,20:56:00,351
32156,32156,Delivered,18:52:00,311
32157,32157,Delivered,07:55:00,199
32158,32158,Delivered,19:45:00,176
32159,32159,Delivered,21:06:00,212
32160,32160,Delayed,04:34:00,9
32161,32161,Delivered,17:14:00,330
32162,32162,Delivered,06:56:00,474
